"BehaviorSpace results (NetLogo 6.0.2)"
"Model_V13.nlogo"
"Stochastic_Uncertainties"
"05/21/2019 13:38:54:245 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-9","9"
"[run number]","everyone_is_owner","medium_socialnetwork_group","technology_heat","subsidies","large_size_community","stop_and_report","number_households","radius_socialnetwork","feasibility_constraint","initial_size_of_community","energylabels_higher","community_model","companies_utility_sector","weighting_capabilities","report_time","renovations_cheaper","large_socialnetwork_group","technologies_more_sustainable","range_inclusiveness","medium_size_community","Type_of_visualization","[step]","covariance_cap_sec_aff","covariance_cap_sec_sus","covariance_cap_sec_aut","covariance_cap_sec_com","covariance_cap_sec_inc","covariance_cap_aff_sus","covariance_cap_aff_aut","covariance_cap_aff_com","covariance_cap_aff_inc","covariance_cap_sus_aut","covariance_cap_sus_com","covariance_cap_sus_inc","covariance_cap_aut_com","covariance_cap_aut_inc","covariance_cap_com_inc"
"27","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.270769140084316E-4","1.1822957591166186E-4","7.687897497666106E-5","1.1782919354650346E-4","1.2543645848451894E-4","1.270769140084316E-4","9.361903580883157E-5","1.8236304559743105E-4","2.1506093875205918E-4","7.687897497666106E-5","1.1782919354650346E-4","1.2543645848451894E-4","9.160970949479664E-5","1.031540676902083E-4","2.3449060519462755E-4"
"28","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.6624209453361427E-4","1.6220490568493007E-4","1.1179009287202633E-4","1.5374682822095104E-4","1.528960156949892E-4","1.6624209453361427E-4","1.3020582804727096E-4","2.3789941616465836E-4","2.749625892727538E-4","1.1179009287202633E-4","1.5374682822095104E-4","1.528960156949892E-4","1.2614824935591778E-4","1.350956830439816E-4","2.976342406998685E-4"
"27","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.3169799380630598E-4","1.3034114245771388E-4","7.818577852961228E-5","1.1621098148732054E-4","1.1646122046554451E-4","1.3169799380630598E-4","8.987842648989917E-5","1.6782694139570286E-4","1.9091565778652452E-4","7.818577852961228E-5","1.1621098148732054E-4","1.1646122046554451E-4","8.381337510656902E-5","9.035295373749662E-5","1.9878984430130785E-4"
"25","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","9.08423099615671E-5","7.990964704626217E-5","5.309515031299525E-5","8.641586048009158E-5","9.45236033745555E-5","9.08423099615671E-5","7.276578762347974E-5","1.6575829917570863E-4","2.0461763206083448E-4","5.309515031299525E-5","8.641586048009158E-5","9.45236033745555E-5","7.436546346205595E-5","8.719438174568482E-5","2.3495771795397938E-4"
"28","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.6053108496392083E-4","1.5241222033708814E-4","9.444575124799972E-5","1.4076776655038917E-4","1.422024700255414E-4","1.6053108496392083E-4","1.1182160444707129E-4","2.2338555542766083E-4","2.581576516684611E-4","9.444575124799972E-5","1.4076776655038917E-4","1.422024700255414E-4","1.0065723877414809E-4","1.0749154331276266E-4","2.49221339712759E-4"
"26","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.1872449300192899E-4","1.0938779868107446E-4","7.697350970176544E-5","1.121737926386367E-4","1.1569382093232427E-4","1.1872449300192899E-4","1.0224579288035242E-4","2.196653359513886E-4","2.701691226232158E-4","7.697350970176544E-5","1.121737926386367E-4","1.1569382093232427E-4","1.030206069018175E-4","1.1697838102054758E-4","3.048578058712738E-4"
"27","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","9.514085952084152E-5","8.850118529862685E-5","5.4424197330676606E-5","8.640751918081753E-5","9.01193973578097E-5","9.514085952084152E-5","7.042837020466277E-5","1.5269860494550343E-4","1.842871052966738E-4","5.4424197330676606E-5","8.640751918081753E-5","9.01193973578097E-5","6.866279519163638E-5","7.809680467069018E-5","2.0189280763128754E-4"
"26","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","9.259676324223038E-5","8.260388671181031E-5","5.8831183780510754E-5","8.848450270007875E-5","9.296378041029235E-5","9.259676324223038E-5","8.363320304224204E-5","1.9222857829226766E-4","2.4171417036603115E-4","5.8831183780510754E-5","8.848450270007875E-5","9.296378041029235E-5","8.578025347540654E-5","9.984535231146386E-5","2.76539094835568E-4"
"28","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.1775412185303761E-4","1.0351135334244166E-4","6.519281469359009E-5","1.0536729243093808E-4","1.1043880238961532E-4","1.1775412185303761E-4","8.711838324119047E-5","2.1390427858605226E-4","2.602930242826378E-4","6.519281469359009E-5","1.0536729243093808E-4","1.1043880238961532E-4","8.059919445293389E-5","8.997481483707047E-5","2.608157457038137E-4"
"25","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0017488701710132973","0.0020420751817986165","-2.0442022131144863E-4","8.955302313709585E-4","9.973774955082094E-4","0.0017488701710132973","-1.5252788635376833E-4","8.287180924449404E-4","9.390668088023929E-4","-2.0442022131144863E-4","8.955302313709585E-4","9.973774955082094E-4","-4.6587824705964496E-5","-4.876657207637362E-5","5.645091061964173E-4"
"26","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","7.59725537888689E-5","6.638339614331729E-5","4.765217449330819E-5","7.310981987798364E-5","7.767417884079343E-5","7.59725537888689E-5","7.061262023751523E-5","1.6843863667580146E-4","2.1421791143875525E-4","4.765217449330819E-5","7.310981987798364E-5","7.767417884079343E-5","7.316542853981524E-5","8.633578400706639E-5","2.467756707655812E-4"
"27","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0017115245059031335","0.0019998248327152404","-2.399975309755242E-4","8.445640586760338E-4","9.65026600403384E-4","0.0017115245059031335","-1.853981663600751E-4","7.760027492922409E-4","8.995223772035646E-4","-2.399975309755242E-4","8.445640586760338E-4","9.65026600403384E-4","-6.175564330606442E-5","-7.177187547445786E-5","5.133552542678248E-4"
"28","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0018143944133313934","0.002053100711179175","-2.675655250765593E-4","8.972268516433179E-4","0.0010255393901175617","0.0018143944133313934","-2.1117055677069522E-4","8.753376140881197E-4","0.0010189197350136045","-2.675655250765593E-4","8.972268516433179E-4","0.0010255393901175617","-7.062244443447467E-5","-8.353644397070338E-5","5.860646917806498E-4"
"29","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.0025587858627211003","0.002690803050246317","-5.432365687010279E-4","0.0013257661066318326","0.0016958795649845587","0.0025587858627211003","-5.385550608239588E-4","0.001331424844059399","0.001736338202983835","-5.432365687010279E-4","0.0013257661066318326","0.0016958795649845587","-2.561312720315232E-4","-3.615452757384168E-4","9.69205591339729E-4"
"28","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.002619132382536425","0.00269606307356859","-6.041803255443883E-4","0.001302380439986853","0.0017026660460739997","0.002619132382536425","-6.01289787302579E-4","0.0013481430321512571","0.001792858846865419","-6.041803255443883E-4","0.001302380439986853","0.0017026660460739997","-2.729673504864525E-4","-3.935091345569302E-4","9.583752483621852E-4"
"27","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.002498152402210764","0.002631032636167536","-5.52928046284352E-4","0.0012498936484342522","0.0016319184821504517","0.002498152402210764","-5.434664178365792E-4","0.0012494854808564341","0.0016610374018298517","-5.52928046284352E-4","0.0012498936484342522","0.0016319184821504517","-2.5040024334357165E-4","-3.583978254789778E-4","8.895461832716899E-4"
"30","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.0119664279386898E-4","9.740969292340805E-5","6.725867648048313E-5","9.00109604672463E-5","8.703311662637826E-5","1.0119664279386898E-4","8.127762012722369E-5","1.4323679113553508E-4","1.6395657853249853E-4","6.725867648048313E-5","9.00109604672463E-5","8.703311662637826E-5","7.44210721238803E-5","7.824138719143726E-5","1.5955237251575311E-4"
"32","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.5825112982898674E-4","1.3592981297138655E-4","9.715945394519173E-5","1.4699037580889691E-4","1.5644940918577166E-4","1.5825112982898674E-4","1.251083673797459E-4","2.3300585392383317E-4","2.70758574438592E-4","9.715945394519173E-5","1.4699037580889691E-4","1.5644940918577166E-4","1.1977549671047745E-4","1.3289358003560863E-4","2.778653614201568E-4"
"31","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","7.310314683856498E-5","6.587958166715847E-5","4.6694593336636554E-5","6.586289906861054E-5","6.62632814337692E-5","7.310314683856498E-5","6.53179341827033E-5","1.3062474663303705E-4","1.5875160778543792E-4","4.6694593336636554E-5","6.586289906861054E-5","6.62632814337692E-5","6.117508887654636E-5","6.843201924504929E-5","1.5771728667544234E-4"
"32","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.3075264655524067E-4","1.2843932622320982E-4","7.3281094556409E-5","1.0845357316237019E-4","1.0555080101496899E-4","1.3075264655524067E-4","8.914809939788136E-5","1.7930456919691722E-4","2.0749816074350992E-4","7.3281094556409E-5","1.0845357316237019E-4","1.0555080101496899E-4","7.690677930756474E-5","8.204501966043294E-5","1.9248382205005733E-4"
"30","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.1691165062634801E-4","9.242159595747197E-5","6.75422806558088E-5","1.107057239663875E-4","1.2171623900825227E-4","1.1691165062634801E-4","1.0094455019358773E-4","2.3584745654322203E-4","2.9081105789362244E-4","6.75422806558088E-5","1.107057239663875E-4","1.2171623900825227E-4","9.93893612844749E-5","1.1536572982754412E-4","3.081275951867372E-4"
"31","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.280055786609543E-4","1.2857278701159609E-4","6.010740256945418E-5","1.0044592585919514E-4","9.794353607695317E-5","1.280055786609543E-4","6.47915055173988E-5","1.4615624588148503E-4","1.6605858594958477E-4","6.010740256945418E-5","1.0044592585919514E-4","9.794353607695317E-5","5.256686802563075E-5","5.411834969062063E-5","1.5419725838175397E-4"
"29","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","5.736478336811701E-5","4.983259012356774E-5","3.585590905981869E-5","5.2032190742158754E-5","5.340600273260957E-5","5.736478336811701E-5","5.399823498107498E-5","1.1377865861898232E-4","1.4131495578277367E-4","3.585590905981869E-5","5.2032190742158754E-5","5.340600273260957E-5","5.1083785014690146E-5","5.864600693662599E-5","1.413950322558049E-4"
"32","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","9.607508503954775E-5","8.696221558254796E-5","5.0951436399536964E-5","8.12234016819396E-5","8.277905399656646E-5","9.607508503954775E-5","7.341455534479398E-5","1.7900984328923024E-4","2.2107779596180986E-4","5.0951436399536964E-5","8.12234016819396E-5","8.277905399656646E-5","6.527622768632416E-5","7.418195487801296E-5","2.1120169762122806E-4"
"30","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.001804813596985108","0.002015985265928963","-2.5024565126373127E-4","9.195231446030952E-4","0.001058000390372806","0.001804813596985108","-1.8971339851789934E-4","9.14745248378863E-4","0.0010708326451761374","-2.5024565126373127E-4","9.195231446030952E-4","0.001058000390372806","-5.475729321506523E-5","-6.290340608619844E-5","6.464974050217959E-4"
"31","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","9.32112389554243E-5","8.751691198427828E-5","4.133947920263877E-5","7.52218368541953E-5","7.670658812499222E-5","9.32112389554243E-5","4.873543122570962E-5","1.3352751878043588E-4","1.6057557189338173E-4","4.133947920263877E-5","7.52218368541953E-5","7.670658812499222E-5","4.0855683844738284E-5","4.410879056165288E-5","1.5509811870336072E-4"
"32","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","7.606430808088483E-5","6.582286083209462E-5","3.9157395312522E-5","6.493201006961645E-5","6.766962449138905E-5","7.606430808088483E-5","6.135303659439024E-5","1.6102044118799933E-4","2.0304390693111636E-4","3.9157395312522E-5","6.493201006961645E-5","6.766962449138905E-5","5.525943943132187E-5","6.44048399554889E-5","1.9569689053045648E-4"
"29","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","4.724511908873017E-5","4.0091620831226935E-5","2.913004141177035E-5","4.303109469543411E-5","4.4702691069971735E-5","4.724511908873017E-5","4.5870472968352505E-5","9.945497950542908E-5","1.2491929792952415E-4","2.913004141177035E-5","4.303109469543411E-5","4.4702691069971735E-5","4.3641677802301906E-5","5.0821868217481985E-5","1.2543979500422958E-4"
"30","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.0026245064036154327","0.002651011716188962","-5.607888867203141E-4","0.001317117847544404","0.0017327747999339362","0.0026245064036154327","-5.618321052161945E-4","0.0013930703822150048","0.001864640731898949","-5.607888867203141E-4","0.001317117847544404","0.0017327747999339362","-2.4577026615981687E-4","-3.5817539083168496E-4","0.0010136480338723474"
"33","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","6.298904342536087E-5","5.297892820977364E-5","3.1829285856881016E-5","5.408665275337943E-5","5.711454438989216E-5","6.298904342536087E-5","5.243822665460169E-5","1.4308998426830838E-4","1.8229409085676645E-4","3.1829285856881016E-5","5.408665275337943E-5","5.711454438989216E-5","4.75687615005648E-5","5.620033798944478E-5","1.764485083254508E-4"
"31","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.001776925296991949","0.002074596239408633","-2.4552614413441575E-4","8.602240139333044E-4","9.678392865186231E-4","0.001776925296991949","-1.9841726626714724E-4","7.831429014709E-4","8.939236971307552E-4","-2.4552614413441575E-4","8.602240139333044E-4","9.678392865186231E-4","-8.000140133831846E-5","-9.222140477493916E-5","4.8054892422263096E-4"
"35","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.002604992212006896","0.0027311215544177985","-5.910377744080531E-4","0.0012932583951006525","0.0016723237358343857","0.002604992212006896","-5.946034018044324E-4","0.0012948476906556804","0.0017070724764372109","-5.910377744080531E-4","0.0012932583951006525","0.0016723237358343857","-2.8685394551804694E-4","-4.0453299567764204E-4","8.915981428931276E-4"
"33","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.2408516800210766E-4","1.179126065392442E-4","6.309358770959403E-5","1.0209750311547532E-4","1.0209750311547515E-4","1.2408516800210766E-4","8.008018027586774E-5","1.505604518982315E-4","1.6958417510945452E-4","6.309358770959403E-5","1.0209750311547532E-4","1.0209750311547515E-4","7.065080485196793E-5","7.771866577025692E-5","1.6115390197638728E-4"
"35","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.5236773340762487E-4","1.3424487051801054E-4","1.036990325761103E-4","1.4699871710817104E-4","1.4915911362017338E-4","1.5236773340762487E-4","1.2954593859357854E-4","2.2846262625251393E-4","2.591363641166184E-4","1.036990325761103E-4","1.4699871710817104E-4","1.4915911362017338E-4","1.277553396827308E-4","1.3592981297138814E-4","2.7104217861391054E-4"
"36","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","9.298880430811367E-5","8.072292372549065E-5","4.524320726293463E-5","7.961353092203053E-5","8.357147742760987E-5","9.298880430811367E-5","6.882869436608247E-5","1.564382874534092E-4","1.8833541587772186E-4","4.524320726293463E-5","7.961353092203053E-5","8.357147742760987E-5","6.447268252292033E-5","7.51384238614545E-5","1.9212514618126977E-4"
"35","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.389994111042726E-4","1.372811034537982E-4","9.342255187037004E-5","1.27421687711765E-4","1.2592025384241916E-4","1.389994111042726E-4","1.0974184049471214E-4","1.9883433123076935E-4","2.279955134931614E-4","9.342255187037004E-5","1.27421687711765E-4","1.2592025384241916E-4","1.0558972707825143E-4","1.1286334004530205E-4","2.420978701326438E-4"
"34","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.1222940130046324E-4","9.110367067215805E-5","7.206326486238874E-5","1.1000505482735983E-4","1.160775206989339E-4","1.1222940130046324E-4","1.0578621101671E-4","2.3187699808873002E-4","2.830258452377574E-4","7.206326486238874E-5","1.1000505482735983E-4","1.160775206989339E-4","1.0706335661668497E-4","1.2095996120740422E-4","3.04991266659661E-4"
"36","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.00229052078069E-4","9.277193052698646E-5","6.439483039636172E-5","9.378956903843171E-5","9.629195882067328E-5","1.00229052078069E-4","8.593391874425238E-5","1.8599985208096176E-4","2.266164186798411E-4","6.439483039636172E-5","9.378956903843171E-5","9.629195882067328E-5","8.532593070826972E-5","9.609176763809229E-5","2.4863744876356956E-4"
"34","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","8.89649615382682E-5","6.90509436511865E-5","5.536620806203335E-5","8.790645066038048E-5","9.454529075266868E-5","8.89649615382682E-5","8.807967164197777E-5","2.0971360983072023E-4","2.6189010505032117E-4","5.536620806203335E-5","8.790645066038048E-5","9.454529075266868E-5","9.01494260352024E-5","1.0437300955746816E-4","2.846768664074201E-4"
"33","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0017792141495127714","0.0020404586379992895","-2.302048456276817E-4","8.843970992297651E-4","9.953205311072075E-4","0.0017792141495127714","-1.7643627441993876E-4","8.293687137883313E-4","9.465005747155162E-4","-2.302048456276817E-4","8.843970992297651E-4","9.953205311072075E-4","-6.166555727390766E-5","-6.80683385967431E-5","5.325635982363161E-4"
"36","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.0958242899747122E-4","1.1537685155990645E-4","5.3006176454068026E-5","8.856791569282049E-5","8.795065954653452E-5","1.0958242899747122E-4","5.81147588539659E-5","1.288119042574571E-4","1.466511629717521E-4","5.3006176454068026E-5","8.856791569282049E-5","8.795065954653452E-5","5.0225743362690414E-5","5.3873671578581975E-5","1.44971781384556E-4"
"34","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","7.372818819750578E-5","5.562645659938543E-5","4.499630480442225E-5","7.320657894956341E-5","7.962937939065135E-5","7.372818819750578E-5","7.512507778261959E-5","1.8686734720546936E-4","2.3597646863866007E-4","4.499630480442225E-5","7.320657894956341E-5","7.962937939065135E-5","7.737389206692881E-5","9.07800282603286E-5","2.57572648546029E-4"
"35","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0017700904363667324","0.0020295131850917624","-2.1450485213387704E-4","8.986081708031162E-4","0.001028932630662283","0.0017700904363667324","-1.6281548879187364E-4","8.557705942508444E-4","9.973124333738747E-4","-2.1450485213387704E-4","8.986081708031162E-4","0.001028932630662283","-4.706494702444674E-5","-5.6213684068330436E-5","5.907841989099593E-4"
"33","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.002584388090626523","0.00268832234784219","-5.347640329849881E-4","0.0013135494397149277","0.0016854195756947892","0.002584388090626523","-5.266318222793079E-4","0.0013298233145987634","0.0017348300960750706","-5.347640329849881E-4","0.0013135494397149277","0.0016854195756947892","-2.505481623840401E-4","-3.496761629579445E-4","9.363575547981656E-4"
"36","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","8.046017279835691E-5","7.852499136675538E-5","3.6913029721160805E-5","6.79315412885978E-5","7.016700949406768E-5","8.046017279835691E-5","4.600319230791474E-5","1.2682111416403039E-4","1.509107864677482E-4","3.6913029721160805E-5","6.79315412885978E-5","7.016700949406768E-5","4.2195852594784756E-5","4.722287562400062E-5","1.604198676402633E-4"
"37","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.0025759400227216974","0.0026689088079115556","-5.283045308270717E-4","0.0013171278571035333","0.0017290712630562185","0.0025759400227216974","-5.260490435033401E-4","0.0013484277484998165","0.0018030685971769695","-5.283045308270717E-4","0.0013171278571035333","0.0017290712630562185","-2.4179758335883978E-4","-3.54111509825305E-4","9.911031701942024E-4"
"38","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","6.367747865878674E-5","5.961693417213452E-5","2.8393782729172517E-5","5.494747483847121E-5","5.781521352892086E-5","6.367747865878674E-5","3.776940311330754E-5","1.1354176571959837E-4","1.37097594869771E-4","2.8393782729172517E-5","5.494747483847121E-5","5.781521352892086E-5","3.556730010493435E-5","4.0505349275225854E-5","1.4901230675294915E-4"
"39","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","5.271923575903943E-5","4.8079249016143865E-5","2.3093165083765672E-5","4.6090683269189154E-5","4.902014757426741E-5","5.271923575903943E-5","3.1957927227910574E-5","1.0066057529385161E-4","1.2243247857259438E-4","2.3093165083765672E-5","4.6090683269189154E-5","4.902014757426741E-5","3.054472576866507E-5","3.511798211736735E-5","1.3451512861449355E-4"
"37","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.0604571810523164E-4","1.0561753140916201E-4","7.834704364890822E-5","9.67423889814767E-5","9.906127017968771E-5","1.0604571810523164E-4","9.390449360620855E-5","1.7019587038955518E-4","2.079763952352289E-4","7.834704364890822E-5","9.67423889814767E-5","9.906127017968771E-5","8.920185443765571E-5","9.93838004182896E-5","2.149052344989465E-4"
"38","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
